# Once
#  POT  SCF 100  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    2 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            2
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  232  1.5643E+01 -2.9034E-08  4.9352E-16  0.0000E+00 -7.4863E-01  0.0000E+00
  233  1.6445E+01 -2.6650E-08  8.3026E-17  0.0000E+00 -7.4863E-01  0.0000E+00
  234  1.7288E+01 -2.4382E-08  1.2787E-17  0.0000E+00 -7.4863E-01  0.0000E+00
  235  1.8174E+01 -2.2224E-08  1.7956E-18  0.0000E+00 -7.4863E-01  0.0000E+00
  236  1.9106E+01 -2.0172E-08  2.2900E-19  0.0000E+00 -7.4863E-01  0.0000E+00
  237  2.0086E+01 -1.8220E-08  2.6411E-20  0.0000E+00 -7.4863E-01  0.0000E+00
  238  2.1115E+01 -1.6363E-08  2.7433E-21  0.0000E+00 -7.4863E-01  0.0000E+00
  239  2.2198E+01 -1.4596E-08  2.5572E-22  0.0000E+00 -7.4863E-01  0.0000E+00
  240  2.3336E+01 -1.2916E-08  2.1294E-23  0.0000E+00 -7.4863E-01  0.0000E+00
  241  2.4533E+01 -1.1318E-08  1.5699E-24  0.0000E+00 -7.4863E-01  0.0000E+00
  242  2.5790E+01 -9.7973E-09  1.0358E-25  0.0000E+00 -7.4863E-01  0.0000E+00
  243  2.7113E+01 -8.3510E-09  5.4501E-27  0.0000E+00 -7.4863E-01  0.0000E+00
  244  2.8503E+01 -6.9753E-09  2.2957E-28  0.0000E+00 -7.4863E-01  0.0000E+00
  245  2.9964E+01 -5.6667E-09  8.2689E-30  0.0000E+00 -7.4863E-01  0.0000E+00
  246  3.1500E+01 -4.4219E-09  2.5267E-31  0.0000E+00 -7.4863E-01  0.0000E+00
  247  3.3115E+01 -3.2379E-09  6.4949E-33  0.0000E+00 -7.4863E-01  0.0000E+00
  248  3.4813E+01 -2.1115E-09 -8.2684E-39  0.0000E+00 -7.4863E-01  0.0000E+00
