# # GeCl_4                                                       FEFF 9.7.1  
# # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=32 Rmt= 1.162 Rnm= 1.392 K  shell
# # Pot 1 Z=17 Rmt= 1.249 Rnm= 1.496
# # Gam_ch=2.284E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu= 1.987E+00eV kf=1.877E+00 Vint=-1.144E+01eV Rs_int= 1.932
# # PATH  Rmax= 4.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      4.00     2   2.0958
#           2       0.00000     16.81     12.00     3   3.8070
#     2/   2 paths used
#  xsedge+50, used to normalize mu           1.8815E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   11901.001    792.025  14.400  9.01613E-01  9.05947E-01 -4.77404E-03
   11906.497    797.521  14.450  9.01252E-01  9.05069E-01 -4.20916E-03
   11912.012    803.036  14.500  9.01005E-01  9.04192E-01 -3.51720E-03
   11917.546    808.570  14.550  9.00853E-01  9.03315E-01 -2.71956E-03
   11923.099    814.123  14.600  9.00773E-01  9.02438E-01 -1.84061E-03
   11928.671    819.695  14.650  9.00740E-01  9.01560E-01 -9.07366E-04
   11934.262    825.286  14.700  9.00729E-01  9.00683E-01  5.09474E-05
   11939.872    830.896  14.750  9.00711E-01  8.99806E-01  1.00354E-03
   11945.502    836.526  14.800  9.00658E-01  8.98929E-01  1.91887E-03
   11951.150    842.174  14.850  9.00542E-01  8.98051E-01  2.76565E-03
   11956.817    847.841  14.900  9.00335E-01  8.97174E-01  3.51402E-03
   11962.504    853.528  14.950  9.00015E-01  8.96297E-01  4.13681E-03
   11968.209    859.233  15.000  8.99560E-01  8.95420E-01  4.61086E-03
   11973.934    864.958  15.050  8.98594E-01  8.94174E-01  4.92912E-03
   11979.677    870.701  15.100  8.97473E-01  8.92929E-01  5.07465E-03
   11985.440    876.464  15.150  8.96191E-01  8.91683E-01  5.04130E-03
   11991.221    882.246  15.200  8.94751E-01  8.90438E-01  4.82990E-03
   11997.022    888.046  15.250  8.93159E-01  8.89192E-01  4.44848E-03
   12002.842    893.866  15.300  8.91430E-01  8.87947E-01  3.91193E-03
   12008.681    899.705  15.350  8.89584E-01  8.86701E-01  3.24144E-03
   12014.538    905.563  15.400  8.87643E-01  8.85456E-01  2.46349E-03
   12020.415    911.440  15.450  8.85637E-01  8.84211E-01  1.60859E-03
   12026.311    917.335  15.500  8.83594E-01  8.82965E-01  7.09837E-04
   12032.226    923.250  15.550  8.81544E-01  8.81720E-01 -1.98653E-04
   12038.160    929.185  15.600  8.79518E-01  8.80474E-01 -1.08329E-03
   12044.113    935.138  15.650  8.77543E-01  8.79229E-01 -1.91247E-03
   12050.086    941.110  15.700  8.75644E-01  8.77983E-01 -2.65785E-03
   12056.077    947.101  15.750  8.73841E-01  8.76738E-01 -3.29538E-03
   12062.087    953.111  15.800  8.72152E-01  8.75493E-01 -3.80599E-03
   12068.116    959.141  15.850  8.70587E-01  8.74247E-01 -4.17612E-03
   12074.165    965.189  15.900  8.69153E-01  8.73002E-01 -4.39777E-03
   12080.232    971.256  15.950  8.67851E-01  8.71756E-01 -4.46840E-03
   12086.319    977.343  16.000  8.66679E-01  8.70511E-01 -4.39062E-03
   12092.424    983.448  16.050  8.65672E-01  8.69311E-01 -4.17573E-03
   12098.549    989.573  16.100  8.64774E-01  8.68111E-01 -3.83418E-03
   12104.692    995.716  16.150  8.63973E-01  8.66910E-01 -3.37997E-03
   12110.855   1001.879  16.200  8.63255E-01  8.65710E-01 -2.82958E-03
   12117.037   1008.061  16.250  8.62603E-01  8.64510E-01 -2.20144E-03
   12123.237   1014.261  16.300  8.61999E-01  8.63310E-01 -1.51542E-03
   12129.457   1020.481  16.350  8.61425E-01  8.62110E-01 -7.92411E-04
   12135.696   1026.720  16.400  8.60863E-01  8.60910E-01 -5.39145E-05
   12141.954   1032.978  16.450  8.60294E-01  8.59709E-01  6.78323E-04
   12148.231   1039.255  16.500  8.59699E-01  8.58509E-01  1.38272E-03
   12154.527   1045.551  16.550  8.59060E-01  8.57309E-01  2.03833E-03
   12160.842   1051.866  16.600  8.58361E-01  8.56109E-01  2.62527E-03
   12167.176   1058.200  16.650  8.57586E-01  8.54909E-01  3.12539E-03
   12173.529   1064.553  16.700  8.56722E-01  8.53709E-01  3.52276E-03
   12179.901   1070.925  16.750  8.55758E-01  8.52508E-01  3.80439E-03
   12186.293   1077.317  16.800  8.54686E-01  8.51308E-01  3.96074E-03
   12192.703   1083.727  16.850  8.53503E-01  8.50108E-01  3.98630E-03
   12199.132   1090.156  16.900  8.52207E-01  8.48908E-01  3.87996E-03
   12205.581   1096.605  16.950  8.50803E-01  8.47708E-01  3.64525E-03
   12212.048   1103.072  17.000  8.49297E-01  8.46508E-01  3.29036E-03
   12218.535   1109.559  17.050  8.47816E-01  8.45423E-01  2.82584E-03
   12225.040   1116.064  17.100  8.46259E-01  8.44339E-01  2.27049E-03
   12231.565   1122.589  17.150  8.44644E-01  8.43255E-01  1.64439E-03
   12238.108   1129.132  17.200  8.42989E-01  8.42170E-01  9.70278E-04
   12244.671   1135.695  17.250  8.41316E-01  8.41086E-01  2.72627E-04
   12251.253   1142.277  17.300  8.39645E-01  8.40002E-01 -4.23418E-04
   12257.854   1148.878  17.350  8.37999E-01  8.38917E-01 -1.09313E-03
   12264.473   1155.498  17.400  8.36395E-01  8.37833E-01 -1.71326E-03
   12271.112   1162.136  17.450  8.34852E-01  8.36749E-01 -2.26297E-03
   12277.770   1168.794  17.500  8.33383E-01  8.35664E-01 -2.72464E-03
   12284.447   1175.471  17.550  8.32001E-01  8.34580E-01 -3.08449E-03
   12291.143   1182.167  17.600  8.30712E-01  8.33496E-01 -3.33291E-03
   12297.858   1188.883  17.650  8.29522E-01  8.32411E-01 -3.46464E-03
   12304.593   1195.617  17.700  8.28429E-01  8.31327E-01 -3.47873E-03
   12311.346   1202.370  17.750  8.27432E-01  8.30243E-01 -3.37828E-03
   12318.118   1209.142  17.800  8.26525E-01  8.29158E-01 -3.17010E-03
   12324.909   1215.933  17.850  8.25697E-01  8.28074E-01 -2.86418E-03
   12331.720   1222.744  17.900  8.24940E-01  8.26990E-01 -2.47320E-03
   12338.549   1229.573  17.950  8.24240E-01  8.25905E-01 -2.01197E-03
   12345.398   1236.422  18.000  8.23584E-01  8.24821E-01 -1.49686E-03
   12352.265   1243.289  18.050  8.22768E-01  8.23548E-01 -9.45329E-04
   12359.152   1250.176  18.100  8.21967E-01  8.22276E-01 -3.75217E-04
   12366.057   1257.081  18.150  8.21164E-01  8.21004E-01  1.95473E-04
   12372.982   1264.006  18.200  8.20346E-01  8.19731E-01  7.49175E-04
   12379.926   1270.950  18.250  8.19499E-01  8.18459E-01  1.26917E-03
   12386.888   1277.912  18.300  8.18611E-01  8.17186E-01  1.73997E-03
   12393.870   1284.894  18.350  8.17669E-01  8.15914E-01  2.14766E-03
   12400.871   1291.895  18.400  8.16666E-01  8.14641E-01  2.48026E-03
   12407.891   1298.915  18.450  8.15592E-01  8.13369E-01  2.72807E-03
   12414.930   1305.954  18.500  8.14443E-01  8.12097E-01  2.88399E-03
   12421.988   1313.012  18.550  8.13215E-01  8.10824E-01  2.94382E-03
   12429.065   1320.089  18.600  8.11909E-01  8.09552E-01  2.90641E-03
   12436.161   1327.185  18.650  8.10525E-01  8.08279E-01  2.77387E-03
   12443.276   1334.300  18.700  8.09069E-01  8.07007E-01  2.55154E-03
   12450.410   1341.434  18.750  8.07549E-01  8.05734E-01  2.24788E-03
   12457.563   1348.588  18.800  8.05972E-01  8.04462E-01  1.87418E-03
   12464.736   1355.760  18.850  8.04351E-01  8.03190E-01  1.44425E-03
   12471.927   1362.951  18.900  8.02699E-01  8.01917E-01  9.73779E-04
   12479.137   1370.162  18.950  8.01029E-01  8.00645E-01  4.79801E-04
   12486.367   1377.391  19.000  7.99356E-01  7.99372E-01 -2.00569E-05
   12493.615   1384.640  19.050  7.97722E-01  7.98128E-01 -5.08418E-04
   12500.883   1391.907  19.100  7.96109E-01  7.96884E-01 -9.70441E-04
   12508.170   1399.194  19.150  7.94531E-01  7.95639E-01 -1.39061E-03
   12515.475   1406.499  19.200  7.92999E-01  7.94395E-01 -1.75529E-03
   12522.800   1413.824  19.250  7.91520E-01  7.93150E-01 -2.05323E-03
   12530.144   1421.168  19.300  7.90102E-01  7.91906E-01 -2.27595E-03
   12537.506   1428.531  19.350  7.88748E-01  7.90662E-01 -2.41794E-03
   12544.888   1435.912  19.400  7.87460E-01  7.89417E-01 -2.47676E-03
   12552.289   1443.313  19.450  7.86238E-01  7.88173E-01 -2.45297E-03
   12559.709   1450.733  19.500  7.85078E-01  7.86929E-01 -2.34992E-03
   12567.148   1458.172  19.550  7.83975E-01  7.85684E-01 -2.17345E-03
   12574.606   1465.630  19.600  7.82923E-01  7.84440E-01 -1.93156E-03
   12582.083   1473.107  19.650  7.81915E-01  7.83196E-01 -1.63393E-03
   12589.579   1480.604  19.700  7.80940E-01  7.81951E-01 -1.29161E-03
   12597.095   1488.119  19.750  7.79991E-01  7.80707E-01 -9.16510E-04
   12604.629   1495.653  19.800  7.79056E-01  7.79462E-01 -5.21107E-04
   12612.182   1503.206  19.850  7.78126E-01  7.78218E-01 -1.18056E-04
   12619.754   1510.779  19.900  7.77191E-01  7.76974E-01  2.80112E-04
   12627.346   1518.370  19.950  7.76243E-01  7.75729E-01  6.61273E-04
   12634.956   1525.980  20.000  7.75271E-01  7.74485E-01  1.01398E-03
