# Loss function from file ../../../EpsInv/opconsKK.dat located in directory
# /home/hebhop/Research/SE_Runs/Cu/Feff/FMS/NewFEFF90
#
# Header from ../../../EpsInv/opconsKK.dat
###############################################################################################
# name:     copper
# formula:  Cu
# sites:    Cu1
# refer1:   Kittel, ISSP
# refer2:
# schoen:
# notes1:   metal, fcc
# POT  SCF  30  5.8000   0, core-hole, AFOLP (folp(0)= 1.150)
#   omega (eV)      epsilon_1       epsilon_2       n               kappa           mu (cm^(-1))    R               epsinv   
###############################################################################################
#
# omega	-Im[eps**{-1}]
0.123670E+05 0.175123E-05
0.123713E+05 0.174897E-05
0.123756E+05 0.174677E-05
0.123799E+05 0.174457E-05
0.123842E+05 0.174237E-05
0.123886E+05 0.174017E-05
0.123929E+05 0.173797E-05
0.123972E+05 0.173578E-05
0.124015E+05 0.173358E-05
0.124058E+05 0.173139E-05
0.124101E+05 0.172919E-05
0.124144E+05 0.172700E-05
0.124188E+05 0.172481E-05
0.124231E+05 0.172262E-05
0.124274E+05 0.172044E-05
0.124318E+05 0.171825E-05
0.124361E+05 0.171607E-05
0.124404E+05 0.171388E-05
0.124448E+05 0.171170E-05
0.124491E+05 0.170952E-05
0.124535E+05 0.170734E-05
0.124578E+05 0.170516E-05
0.124622E+05 0.170298E-05
0.124665E+05 0.170081E-05
0.124709E+05 0.169863E-05
0.124753E+05 0.169646E-05
0.124796E+05 0.169429E-05
0.124840E+05 0.169212E-05
0.124883E+05 0.168995E-05
0.124927E+05 0.168778E-05
0.124971E+05 0.168561E-05
0.125015E+05 0.168344E-05
0.125059E+05 0.168128E-05
0.125102E+05 0.167912E-05
0.125146E+05 0.167695E-05
0.125190E+05 0.167479E-05
0.125234E+05 0.167263E-05
0.125278E+05 0.167048E-05
0.125322E+05 0.166832E-05
0.125366E+05 0.166616E-05
0.125410E+05 0.166401E-05
0.125454E+05 0.166186E-05
0.125498E+05 0.165970E-05
0.125542E+05 0.165755E-05
0.125586E+05 0.165540E-05
0.125630E+05 0.165326E-05
0.125675E+05 0.165111E-05
0.125719E+05 0.164896E-05
0.125763E+05 0.164682E-05
0.125807E+05 0.164468E-05
0.125852E+05 0.164254E-05
0.125896E+05 0.164039E-05
0.125940E+05 0.163826E-05
0.125985E+05 0.163612E-05
0.126029E+05 0.163398E-05
0.126073E+05 0.163185E-05
0.126118E+05 0.162971E-05
0.126162E+05 0.162758E-05
0.126207E+05 0.162545E-05
0.126251E+05 0.162332E-05
0.126296E+05 0.162119E-05
0.126341E+05 0.161906E-05
0.126385E+05 0.161694E-05
0.126430E+05 0.161481E-05
0.126474E+05 0.161269E-05
0.126519E+05 0.161057E-05
0.126564E+05 0.160845E-05
0.126609E+05 0.160633E-05
0.126653E+05 0.160421E-05
0.126698E+05 0.160209E-05
0.126743E+05 0.159998E-05
0.126788E+05 0.159786E-05
0.126833E+05 0.159575E-05
0.126878E+05 0.159364E-05
0.126923E+05 0.159153E-05
0.126968E+05 0.158942E-05
0.127013E+05 0.158731E-05
0.127058E+05 0.158521E-05
0.127103E+05 0.158310E-05
0.127148E+05 0.158100E-05
0.127193E+05 0.157889E-05
0.127238E+05 0.157679E-05
0.127283E+05 0.157469E-05
0.127328E+05 0.157259E-05
0.127374E+05 0.157050E-05
0.127419E+05 0.156840E-05
0.127464E+05 0.156631E-05
0.127509E+05 0.156421E-05
0.127555E+05 0.156212E-05
0.127600E+05 0.156003E-05
0.127645E+05 0.155794E-05
0.127691E+05 0.155585E-05
0.127736E+05 0.155377E-05
0.127782E+05 0.155168E-05
0.127827E+05 0.154960E-05
0.127873E+05 0.154752E-05
0.127918E+05 0.154544E-05
0.127964E+05 0.154336E-05
0.128009E+05 0.154128E-05
0.128055E+05 0.153920E-05
0.128101E+05 0.153712E-05
0.128146E+05 0.153505E-05
0.128192E+05 0.153298E-05
0.128238E+05 0.153090E-05
0.128284E+05 0.152883E-05
0.128329E+05 0.152676E-05
0.128375E+05 0.152470E-05
0.128421E+05 0.152263E-05
0.128467E+05 0.152056E-05
0.128513E+05 0.151850E-05
0.128559E+05 0.151644E-05
0.128605E+05 0.151438E-05
0.128651E+05 0.151232E-05
0.128697E+05 0.151026E-05
0.128743E+05 0.150820E-05
0.128789E+05 0.150615E-05
0.128835E+05 0.150409E-05
0.128881E+05 0.150204E-05
0.128927E+05 0.149999E-05
0.128973E+05 0.149794E-05
0.129019E+05 0.149589E-05
0.129066E+05 0.149384E-05
0.129112E+05 0.149179E-05
0.129158E+05 0.148975E-05
0.129204E+05 0.148770E-05
0.129251E+05 0.148566E-05
0.129297E+05 0.148362E-05
0.129343E+05 0.148158E-05
0.129390E+05 0.147954E-05
0.129436E+05 0.147750E-05
0.129483E+05 0.147547E-05
0.129529E+05 0.147343E-05
0.129576E+05 0.147140E-05
0.129622E+05 0.146937E-05
0.129669E+05 0.146734E-05
0.129716E+05 0.146531E-05
0.129762E+05 0.146328E-05
0.129809E+05 0.146126E-05
0.129855E+05 0.145923E-05
0.129902E+05 0.145728E-05
0.129949E+05 0.145537E-05
0.129996E+05 0.145346E-05
0.130042E+05 0.145155E-05
0.130089E+05 0.144965E-05
0.130136E+05 0.144774E-05
0.130183E+05 0.144584E-05
0.130230E+05 0.144394E-05
0.130277E+05 0.144204E-05
0.130324E+05 0.144014E-05
0.130371E+05 0.143824E-05
0.130418E+05 0.143634E-05
0.130465E+05 0.143445E-05
0.130512E+05 0.143255E-05
0.130559E+05 0.143066E-05
0.130606E+05 0.142877E-05
0.130653E+05 0.142688E-05
0.130700E+05 0.142499E-05
0.130748E+05 0.142310E-05
0.130795E+05 0.142121E-05
0.130842E+05 0.141933E-05
0.130889E+05 0.141744E-05
0.130937E+05 0.141556E-05
0.130984E+05 0.141368E-05
0.131031E+05 0.141180E-05
0.131079E+05 0.140992E-05
0.131126E+05 0.140804E-05
0.131174E+05 0.140616E-05
0.131221E+05 0.140429E-05
0.131269E+05 0.140241E-05
0.131316E+05 0.140054E-05
0.131364E+05 0.139867E-05
0.131411E+05 0.139680E-05
0.131459E+05 0.139493E-05
0.131507E+05 0.139306E-05
0.131554E+05 0.139119E-05
0.131602E+05 0.138933E-05
0.131650E+05 0.138746E-05
0.131697E+05 0.138560E-05
0.131745E+05 0.138374E-05
0.131793E+05 0.138188E-05
0.131841E+05 0.138002E-05
0.131889E+05 0.137816E-05
0.131936E+05 0.137631E-05
0.131984E+05 0.137445E-05
0.132032E+05 0.137260E-05
0.132080E+05 0.137075E-05
0.132128E+05 0.136889E-05
0.132176E+05 0.136704E-05
0.132224E+05 0.136520E-05
0.132272E+05 0.136335E-05
0.132320E+05 0.136150E-05
0.132369E+05 0.135966E-05
0.132417E+05 0.135781E-05
0.132465E+05 0.135597E-05
0.132513E+05 0.135413E-05
0.132561E+05 0.135229E-05
0.132610E+05 0.135045E-05
0.132658E+05 0.134861E-05
0.132706E+05 0.134678E-05
0.132755E+05 0.134494E-05
0.132803E+05 0.134311E-05
0.132851E+05 0.134128E-05
0.132900E+05 0.133945E-05
0.132948E+05 0.133762E-05
0.132997E+05 0.133579E-05
0.133045E+05 0.133396E-05
0.133094E+05 0.133214E-05
0.133142E+05 0.133031E-05
0.133191E+05 0.132849E-05
0.133240E+05 0.132667E-05
0.133288E+05 0.132485E-05
0.133337E+05 0.132303E-05
0.133386E+05 0.132121E-05
0.133434E+05 0.131939E-05
0.133483E+05 0.131758E-05
0.133532E+05 0.131577E-05
0.133581E+05 0.131395E-05
0.133629E+05 0.131214E-05
0.133678E+05 0.131033E-05
0.133727E+05 0.130852E-05
0.133776E+05 0.130671E-05
0.133825E+05 0.130491E-05
0.133874E+05 0.130310E-05
0.133923E+05 0.130130E-05
0.133972E+05 0.129950E-05
0.134021E+05 0.129770E-05
0.134070E+05 0.129590E-05
0.134119E+05 0.129410E-05
0.134168E+05 0.129230E-05
0.134218E+05 0.129050E-05
0.134267E+05 0.128871E-05
0.134316E+05 0.128692E-05
0.134365E+05 0.128512E-05
0.134414E+05 0.128333E-05
0.134464E+05 0.128154E-05
0.134513E+05 0.127976E-05
0.134562E+05 0.127797E-05
0.134612E+05 0.127618E-05
0.134661E+05 0.127440E-05
0.134711E+05 0.127262E-05
0.134760E+05 0.127083E-05
0.134810E+05 0.126905E-05
0.134859E+05 0.126727E-05
0.134909E+05 0.126550E-05
0.134958E+05 0.126372E-05
0.135008E+05 0.126194E-05
0.135057E+05 0.126017E-05
0.135107E+05 0.125840E-05
0.135157E+05 0.125663E-05
0.135206E+05 0.125486E-05
0.135256E+05 0.125309E-05
0.135306E+05 0.125132E-05
0.135356E+05 0.124955E-05
0.135406E+05 0.124779E-05
0.135455E+05 0.124602E-05
0.135505E+05 0.124426E-05
0.135555E+05 0.124250E-05
0.135605E+05 0.124074E-05
0.135655E+05 0.123898E-05
0.135705E+05 0.123722E-05
0.135755E+05 0.123547E-05
0.135805E+05 0.123371E-05
0.135855E+05 0.123196E-05
0.135905E+05 0.123021E-05
0.135955E+05 0.122846E-05
0.136005E+05 0.122671E-05
0.136056E+05 0.122496E-05
0.136106E+05 0.122330E-05
0.136156E+05 0.122165E-05
0.136206E+05 0.122000E-05
0.136257E+05 0.121835E-05
0.136307E+05 0.121670E-05
0.136357E+05 0.121505E-05
0.136408E+05 0.121340E-05
0.136458E+05 0.121176E-05
0.136508E+05 0.121011E-05
0.136559E+05 0.120847E-05
0.136609E+05 0.120683E-05
0.136660E+05 0.120518E-05
0.136710E+05 0.120354E-05
0.136761E+05 0.120191E-05
0.136811E+05 0.120027E-05
0.136862E+05 0.119863E-05
0.136913E+05 0.119700E-05
0.136963E+05 0.119536E-05
0.137014E+05 0.119373E-05
0.137065E+05 0.119210E-05
0.137115E+05 0.119047E-05
0.137166E+05 0.118884E-05
0.137217E+05 0.118721E-05
0.137268E+05 0.118558E-05
0.137319E+05 0.118396E-05
0.137369E+05 0.118233E-05
0.137420E+05 0.118071E-05
0.137471E+05 0.117909E-05
0.137522E+05 0.117747E-05
0.137573E+05 0.117585E-05
0.137624E+05 0.117423E-05
0.137675E+05 0.117261E-05
0.137726E+05 0.117100E-05
0.137777E+05 0.116938E-05
0.137829E+05 0.116777E-05
0.137880E+05 0.116616E-05
0.137931E+05 0.116455E-05
0.137982E+05 0.116294E-05
0.138033E+05 0.116133E-05
0.138085E+05 0.115972E-05
0.138136E+05 0.115812E-05
0.138187E+05 0.115651E-05
0.138238E+05 0.115491E-05
0.138290E+05 0.115331E-05
0.138341E+05 0.115170E-05
0.138393E+05 0.115010E-05
0.138444E+05 0.114851E-05
0.138496E+05 0.114691E-05
0.138547E+05 0.114531E-05
0.138599E+05 0.114372E-05
0.138650E+05 0.114212E-05
0.138702E+05 0.114053E-05
0.138753E+05 0.113894E-05
0.138805E+05 0.113735E-05
0.138857E+05 0.113576E-05
0.138908E+05 0.113417E-05
0.138960E+05 0.113259E-05
0.139012E+05 0.113100E-05
0.139064E+05 0.112942E-05
0.139115E+05 0.112783E-05
0.139167E+05 0.112625E-05
0.139219E+05 0.112467E-05
0.139271E+05 0.112309E-05
0.139323E+05 0.112151E-05
0.139375E+05 0.111994E-05
0.139427E+05 0.111836E-05
0.139479E+05 0.111679E-05
0.139531E+05 0.111521E-05
0.139583E+05 0.111364E-05
0.139635E+05 0.111207E-05
0.139687E+05 0.111050E-05
0.139739E+05 0.110893E-05
0.139791E+05 0.110736E-05
0.139843E+05 0.110580E-05
0.139896E+05 0.110423E-05
0.139948E+05 0.110267E-05
0.140000E+05 0.110111E-05
0.140052E+05 0.109955E-05
0.140105E+05 0.109799E-05
0.140157E+05 0.109643E-05
0.140209E+05 0.109487E-05
0.140262E+05 0.109331E-05
0.140314E+05 0.109176E-05
0.140367E+05 0.109021E-05
0.140419E+05 0.108865E-05
0.140472E+05 0.108710E-05
0.140524E+05 0.108555E-05
0.140577E+05 0.108400E-05
0.140629E+05 0.108245E-05
0.140682E+05 0.108091E-05
0.140735E+05 0.107936E-05
0.140787E+05 0.107782E-05
0.140840E+05 0.107628E-05
0.140893E+05 0.107473E-05
0.140945E+05 0.107319E-05
0.140998E+05 0.107165E-05
0.141051E+05 0.107012E-05
0.141104E+05 0.106858E-05
0.141157E+05 0.106704E-05
0.141210E+05 0.106551E-05
0.141263E+05 0.106398E-05
0.141315E+05 0.106244E-05
0.141368E+05 0.106091E-05
0.141421E+05 0.105938E-05
0.141474E+05 0.105785E-05
0.141528E+05 0.105633E-05
0.141581E+05 0.105480E-05
0.141634E+05 0.105328E-05
0.141687E+05 0.105175E-05
0.141740E+05 0.105023E-05
0.141793E+05 0.104871E-05
0.141846E+05 0.104719E-05
0.141900E+05 0.104567E-05
0.141953E+05 0.104415E-05
0.142006E+05 0.104264E-05
0.142060E+05 0.104112E-05
0.142113E+05 0.103961E-05
0.142166E+05 0.103810E-05
0.142220E+05 0.103658E-05
0.142273E+05 0.103512E-05
0.142327E+05 0.103369E-05
0.142380E+05 0.103226E-05
0.142434E+05 0.103083E-05
0.142487E+05 0.102940E-05
0.142541E+05 0.102798E-05
0.142594E+05 0.102655E-05
0.142648E+05 0.102513E-05
0.142702E+05 0.102370E-05
0.142755E+05 0.102228E-05
0.142809E+05 0.102086E-05
0.142863E+05 0.101944E-05
0.142916E+05 0.101802E-05
0.142970E+05 0.101660E-05
0.143024E+05 0.101519E-05
0.143078E+05 0.101377E-05
0.143132E+05 0.101236E-05
0.143186E+05 0.101094E-05
0.143240E+05 0.100953E-05
0.143293E+05 0.100812E-05
0.143347E+05 0.100671E-05
0.143401E+05 0.100530E-05
0.143455E+05 0.100390E-05
0.143510E+05 0.100249E-05
0.143564E+05 0.100108E-05
0.143618E+05 0.999681E-06
0.143672E+05 0.998278E-06
0.143726E+05 0.996876E-06
0.143780E+05 0.995476E-06
0.143834E+05 0.994077E-06
0.143889E+05 0.992678E-06
0.143943E+05 0.991281E-06
0.143997E+05 0.989885E-06
0.144052E+05 0.988490E-06
0.144106E+05 0.987096E-06
0.144160E+05 0.985703E-06
0.144215E+05 0.984311E-06
0.144269E+05 0.982921E-06
0.144324E+05 0.981531E-06
0.144378E+05 0.980143E-06
0.144433E+05 0.978756E-06
0.144487E+05 0.977370E-06
0.144542E+05 0.975985E-06
0.144596E+05 0.974601E-06
0.144651E+05 0.973219E-06
0.144706E+05 0.971837E-06
0.144760E+05 0.970457E-06
0.144815E+05 0.969077E-06
0.144870E+05 0.967699E-06
0.144925E+05 0.966322E-06
0.144979E+05 0.964946E-06
0.145034E+05 0.963572E-06
0.145089E+05 0.962197E-06
0.145144E+05 0.960825E-06
0.145199E+05 0.959454E-06
0.145254E+05 0.958084E-06
0.145309E+05 0.956714E-06
0.145364E+05 0.955346E-06
0.145419E+05 0.953979E-06
0.145474E+05 0.952613E-06
0.145529E+05 0.951249E-06
0.145584E+05 0.949885E-06
0.145639E+05 0.948523E-06
0.145694E+05 0.947161E-06
0.145749E+05 0.945801E-06
0.145805E+05 0.944442E-06
0.145860E+05 0.943084E-06
0.145915E+05 0.941727E-06
0.145970E+05 0.940371E-06
0.146026E+05 0.939017E-06
0.146081E+05 0.937663E-06
0.146136E+05 0.936311E-06
0.146192E+05 0.934959E-06
0.146247E+05 0.933609E-06
0.146303E+05 0.932260E-06
0.146358E+05 0.930912E-06
0.146414E+05 0.929565E-06
0.146469E+05 0.928220E-06
0.146525E+05 0.926875E-06
0.146580E+05 0.925531E-06
0.146636E+05 0.924189E-06
0.146691E+05 0.922848E-06
0.146747E+05 0.921508E-06
0.146803E+05 0.920169E-06
0.146859E+05 0.918831E-06
0.146914E+05 0.917493E-06
0.146970E+05 0.916158E-06
0.147026E+05 0.914823E-06
0.147082E+05 0.913490E-06
0.147138E+05 0.912157E-06
0.147193E+05 0.910826E-06
0.147249E+05 0.909496E-06
0.147305E+05 0.908167E-06
0.147361E+05 0.906839E-06
0.147417E+05 0.905512E-06
0.147473E+05 0.904186E-06
0.147529E+05 0.902862E-06
0.147585E+05 0.901539E-06
0.147641E+05 0.900216E-06
0.147698E+05 0.898895E-06
0.147754E+05 0.897575E-06
0.147810E+05 0.896256E-06
0.147866E+05 0.894938E-06
0.147922E+05 0.893621E-06
0.147979E+05 0.892305E-06
0.148035E+05 0.890990E-06
0.148091E+05 0.889677E-06
0.148148E+05 0.888364E-06
0.148204E+05 0.887053E-06
0.148260E+05 0.885743E-06
0.148317E+05 0.884434E-06
0.148373E+05 0.883126E-06
0.148430E+05 0.881823E-06
0.148486E+05 0.880583E-06
0.148543E+05 0.879343E-06
0.148599E+05 0.878104E-06
0.148656E+05 0.876867E-06
0.148712E+05 0.875630E-06
0.148769E+05 0.874395E-06
0.148826E+05 0.873161E-06
0.148882E+05 0.871927E-06
0.148939E+05 0.870695E-06
0.148996E+05 0.869464E-06
0.149053E+05 0.868233E-06
0.149110E+05 0.867004E-06
0.149166E+05 0.865776E-06
0.149223E+05 0.864548E-06
0.149280E+05 0.863322E-06
0.149337E+05 0.862097E-06
0.149394E+05 0.860873E-06
0.149451E+05 0.859650E-06
0.149508E+05 0.858428E-06
0.149565E+05 0.857207E-06
0.149622E+05 0.855987E-06
0.149679E+05 0.854769E-06
0.149736E+05 0.853551E-06
0.149793E+05 0.852334E-06
0.149850E+05 0.851118E-06
0.149908E+05 0.849903E-06
0.149965E+05 0.848689E-06
0.150022E+05 0.847476E-06
0.150079E+05 0.846264E-06
0.150137E+05 0.845054E-06
0.150194E+05 0.843844E-06
0.150251E+05 0.842636E-06
0.150309E+05 0.841428E-06
0.150366E+05 0.840221E-06
0.150424E+05 0.839016E-06
0.150481E+05 0.837811E-06
0.150539E+05 0.836608E-06
0.150596E+05 0.835405E-06
0.150654E+05 0.834204E-06
0.150711E+05 0.833003E-06
0.150769E+05 0.831804E-06
0.150826E+05 0.830605E-06
0.150884E+05 0.829408E-06
0.150942E+05 0.828212E-06
0.150999E+05 0.827016E-06
0.151057E+05 0.825822E-06
0.151115E+05 0.824629E-06
0.151173E+05 0.823437E-06
0.151230E+05 0.822245E-06
0.151288E+05 0.821055E-06
0.151346E+05 0.819865E-06
0.151404E+05 0.818677E-06
0.151462E+05 0.817490E-06
0.151520E+05 0.816304E-06
0.151578E+05 0.815119E-06
0.151636E+05 0.813935E-06
0.151694E+05 0.812752E-06
0.151752E+05 0.811570E-06
0.151810E+05 0.810388E-06
0.151868E+05 0.809209E-06
0.151926E+05 0.808029E-06
0.151985E+05 0.806852E-06
0.152043E+05 0.805675E-06
0.152101E+05 0.804499E-06
0.152159E+05 0.803323E-06
0.152217E+05 0.802150E-06
0.152276E+05 0.800977E-06
0.152334E+05 0.799805E-06
0.152392E+05 0.798634E-06
0.152451E+05 0.797464E-06
0.152509E+05 0.796295E-06
0.152568E+05 0.795127E-06
0.152626E+05 0.793960E-06
0.152685E+05 0.792794E-06
0.152743E+05 0.791630E-06
0.152802E+05 0.790466E-06
0.152860E+05 0.789303E-06
0.152919E+05 0.788141E-06
0.152978E+05 0.786980E-06
0.153036E+05 0.785820E-06
0.153095E+05 0.784662E-06
0.153154E+05 0.783504E-06
0.153212E+05 0.782347E-06
0.153271E+05 0.781191E-06
0.153330E+05 0.780037E-06
0.153389E+05 0.778883E-06
0.153448E+05 0.777730E-06
0.153506E+05 0.776579E-06
0.153565E+05 0.775428E-06
0.153624E+05 0.774278E-06
0.153683E+05 0.773129E-06
0.153742E+05 0.771981E-06
0.153801E+05 0.770835E-06
0.153860E+05 0.769689E-06
0.153919E+05 0.768545E-06
0.153978E+05 0.767401E-06
0.154038E+05 0.766258E-06
0.154097E+05 0.765117E-06
0.154156E+05 0.763976E-06
0.154215E+05 0.762836E-06
0.154274E+05 0.761698E-06
0.154334E+05 0.760560E-06
0.154393E+05 0.759423E-06
0.154452E+05 0.758287E-06
0.154511E+05 0.757153E-06
0.154571E+05 0.756019E-06
0.154630E+05 0.754905E-06
0.154690E+05 0.753828E-06
0.154749E+05 0.752753E-06
0.154809E+05 0.751678E-06
0.154868E+05 0.750604E-06
0.154928E+05 0.749531E-06
0.154987E+05 0.748459E-06
0.155047E+05 0.747388E-06
0.155106E+05 0.746318E-06
0.155166E+05 0.745250E-06
0.155226E+05 0.744181E-06
0.155285E+05 0.743114E-06
0.155345E+05 0.742048E-06
0.155405E+05 0.740982E-06
0.155465E+05 0.739918E-06
0.155524E+05 0.738855E-06
0.155584E+05 0.737792E-06
0.155644E+05 0.736731E-06
0.155704E+05 0.735670E-06
0.155764E+05 0.734610E-06
0.155824E+05 0.733551E-06
0.155884E+05 0.732493E-06
0.155944E+05 0.731436E-06
0.156004E+05 0.730380E-06
0.156064E+05 0.729325E-06
0.156124E+05 0.728271E-06
0.156184E+05 0.727218E-06
0.156244E+05 0.726166E-06
0.156304E+05 0.725114E-06
0.156364E+05 0.724064E-06
0.156425E+05 0.723014E-06
0.156485E+05 0.721966E-06
0.156545E+05 0.720918E-06
0.156605E+05 0.719871E-06
0.156666E+05 0.718826E-06
0.156726E+05 0.717780E-06
0.156786E+05 0.716737E-06
0.156847E+05 0.715693E-06
0.156907E+05 0.714651E-06
0.156968E+05 0.713610E-06
0.157028E+05 0.712570E-06
0.157089E+05 0.711531E-06
0.157149E+05 0.710492E-06
0.157210E+05 0.709455E-06
0.157270E+05 0.708418E-06
0.157331E+05 0.707383E-06
0.157392E+05 0.706348E-06
0.157452E+05 0.705314E-06
0.157513E+05 0.704281E-06
0.157574E+05 0.703249E-06
0.157634E+05 0.702218E-06
0.157695E+05 0.701188E-06
0.157756E+05 0.700159E-06
0.157817E+05 0.699130E-06
0.157878E+05 0.698103E-06
0.157939E+05 0.697077E-06
0.158000E+05 0.696051E-06
0.158060E+05 0.695026E-06
0.158121E+05 0.694003E-06
0.158182E+05 0.692980E-06
0.158243E+05 0.691958E-06
0.158305E+05 0.690937E-06
0.158366E+05 0.689917E-06
0.158427E+05 0.688898E-06
0.158488E+05 0.687880E-06
0.158549E+05 0.686862E-06
0.158610E+05 0.685846E-06
0.158671E+05 0.684831E-06
0.158733E+05 0.683816E-06
0.158794E+05 0.682802E-06
0.158855E+05 0.681790E-06
0.158917E+05 0.680778E-06
0.158978E+05 0.679767E-06
0.159039E+05 0.678757E-06
0.159101E+05 0.677747E-06
0.159162E+05 0.676739E-06
0.159224E+05 0.675732E-06
0.159285E+05 0.674726E-06
0.159347E+05 0.673720E-06
0.159408E+05 0.672716E-06
0.159470E+05 0.671712E-06
0.159531E+05 0.670709E-06
0.159593E+05 0.669707E-06
0.159655E+05 0.668706E-06
0.159716E+05 0.667707E-06
0.159778E+05 0.666707E-06
0.159840E+05 0.665709E-06
0.159901E+05 0.664712E-06
0.159963E+05 0.663715E-06
0.160025E+05 0.662720E-06
0.160087E+05 0.661725E-06
0.160149E+05 0.660731E-06
0.160211E+05 0.659739E-06
0.160273E+05 0.658747E-06
0.160334E+05 0.657756E-06
0.160396E+05 0.656766E-06
0.160458E+05 0.655776E-06
0.160520E+05 0.654788E-06
0.160583E+05 0.653801E-06
0.160645E+05 0.652814E-06
0.160707E+05 0.651828E-06
0.160769E+05 0.650844E-06
0.160831E+05 0.649886E-06
0.160893E+05 0.648949E-06
0.160955E+05 0.648013E-06
0.161018E+05 0.647077E-06
0.161080E+05 0.646143E-06
0.161142E+05 0.645209E-06
0.161205E+05 0.644276E-06
0.161267E+05 0.643343E-06
0.161329E+05 0.642412E-06
0.161392E+05 0.641481E-06
0.161454E+05 0.640552E-06
0.161517E+05 0.639623E-06
0.161579E+05 0.638695E-06
0.161642E+05 0.637768E-06
0.161704E+05 0.636841E-06
0.161767E+05 0.635916E-06
0.161829E+05 0.634991E-06
0.161892E+05 0.634068E-06
0.161955E+05 0.633144E-06
0.162017E+05 0.632222E-06
0.162080E+05 0.631301E-06
0.162143E+05 0.630380E-06
0.162206E+05 0.629461E-06
0.162268E+05 0.628542E-06
0.162331E+05 0.627624E-06
0.162394E+05 0.626707E-06
0.162457E+05 0.625791E-06
0.162520E+05 0.624875E-06
0.162583E+05 0.623961E-06
0.162646E+05 0.623047E-06
0.162709E+05 0.622134E-06
0.162772E+05 0.621222E-06
0.162835E+05 0.620310E-06
0.162898E+05 0.619400E-06
0.162961E+05 0.618491E-06
0.163024E+05 0.617582E-06
0.163087E+05 0.616674E-06
0.163150E+05 0.615767E-06
0.163214E+05 0.614860E-06
0.163277E+05 0.613955E-06
0.163340E+05 0.613050E-06
0.163403E+05 0.612147E-06
0.163467E+05 0.611243E-06
0.163530E+05 0.610341E-06
0.163593E+05 0.609440E-06
0.163657E+05 0.608539E-06
0.163720E+05 0.607640E-06
0.163784E+05 0.606741E-06
0.163847E+05 0.605843E-06
0.163911E+05 0.604945E-06
0.163974E+05 0.604049E-06
0.164038E+05 0.603154E-06
0.164101E+05 0.602259E-06
0.164165E+05 0.601365E-06
0.164228E+05 0.600472E-06
0.164292E+05 0.599580E-06
0.164356E+05 0.598688E-06
0.164420E+05 0.597798E-06
0.164483E+05 0.596908E-06
0.164547E+05 0.596019E-06
0.164611E+05 0.595131E-06
0.164675E+05 0.594243E-06
0.164739E+05 0.593357E-06
0.164802E+05 0.592471E-06
0.164866E+05 0.591586E-06
0.164930E+05 0.590702E-06
0.164994E+05 0.589819E-06
0.165058E+05 0.588937E-06
0.165122E+05 0.588055E-06
0.165186E+05 0.587174E-06
0.165250E+05 0.586294E-06
0.165314E+05 0.585415E-06
0.165379E+05 0.584536E-06
0.165443E+05 0.583659E-06
0.165507E+05 0.582782E-06
0.165571E+05 0.581906E-06
0.165635E+05 0.581031E-06
0.165700E+05 0.580157E-06
0.165764E+05 0.579283E-06
0.165828E+05 0.578411E-06
0.165893E+05 0.577539E-06
0.165957E+05 0.576668E-06
0.166021E+05 0.575798E-06
0.166086E+05 0.574928E-06
0.166150E+05 0.574059E-06
0.166215E+05 0.573192E-06
0.166279E+05 0.572325E-06
0.166344E+05 0.571458E-06
0.166408E+05 0.570593E-06
0.166473E+05 0.569728E-06
0.166538E+05 0.568865E-06
0.166602E+05 0.568002E-06
0.166667E+05 0.567140E-06
0.166732E+05 0.566278E-06
0.166796E+05 0.565417E-06
0.166861E+05 0.564558E-06
0.166926E+05 0.563699E-06
0.166991E+05 0.562848E-06
0.167055E+05 0.562029E-06
0.167120E+05 0.561212E-06
0.167185E+05 0.560396E-06
0.167250E+05 0.559580E-06
0.167315E+05 0.558765E-06
0.167380E+05 0.557951E-06
0.167445E+05 0.557137E-06
0.167510E+05 0.556324E-06
0.167575E+05 0.555512E-06
0.167640E+05 0.554701E-06
0.167705E+05 0.553891E-06
0.167770E+05 0.553081E-06
0.167836E+05 0.552272E-06
0.167901E+05 0.551464E-06
0.167966E+05 0.550656E-06
0.168031E+05 0.549850E-06
0.168096E+05 0.549043E-06
0.168162E+05 0.548238E-06
0.168227E+05 0.547434E-06
0.168292E+05 0.546630E-06
0.168358E+05 0.545827E-06
0.168423E+05 0.545025E-06
0.168489E+05 0.544223E-06
0.168554E+05 0.543423E-06
0.168620E+05 0.542623E-06
0.168685E+05 0.541823E-06
0.168751E+05 0.541025E-06
0.168816E+05 0.540227E-06
0.168882E+05 0.539430E-06
0.168947E+05 0.538634E-06
0.169013E+05 0.537838E-06
0.169079E+05 0.537043E-06
0.169144E+05 0.536249E-06
0.169210E+05 0.535456E-06
0.169276E+05 0.534664E-06
0.169342E+05 0.533872E-06
0.169408E+05 0.533081E-06
0.169473E+05 0.532290E-06
0.169539E+05 0.531501E-06
0.169605E+05 0.530712E-06
0.169671E+05 0.529924E-06
0.169737E+05 0.529136E-06
0.169803E+05 0.528350E-06
0.169869E+05 0.527564E-06
0.169935E+05 0.526779E-06
0.170001E+05 0.525994E-06
0.170067E+05 0.525211E-06
0.170133E+05 0.524428E-06
0.170199E+05 0.523646E-06
0.170266E+05 0.522864E-06
0.170332E+05 0.522083E-06
0.170398E+05 0.521303E-06
